geo_id,population,week_start,week_end,case_count,hosp_count,death_count,total_hosp_incidental,pcr_test_count,pcr_test_pos_count,pcr_test_pos_percent
Covington/Maple Valley,62232.449,1/3/2021,1/9/2021,137,5,1,0,1681,128,7.61451517
Covington/Maple Valley,62232.449,1/10/2021,1/16/2021,82,5,0,0,1547,78,5.042016807
Covington/Maple Valley,62232.449,1/17/2021,1/23/2021,84,3,0,0,1373,76,5.535324108
Covington/Maple Valley,62232.449,1/24/2021,1/30/2021,88,0,1,1,1317,76,5.770690964
Covington/Maple Valley,62232.449,1/31/2021,2/6/2021,59,2,0,1,1229,46,3.742880391
Covington/Maple Valley,62232.449,2/7/2021,2/13/2021,37,2,0,0,1216,30,2.467105263
Covington/Maple Valley,62232.449,2/14/2021,2/20/2021,48,2,1,0,1085,40,3.686635945
Covington/Maple Valley,62232.449,2/21/2021,2/27/2021,31,1,0,0,1060,24,2.264150943
Covington/Maple Valley,62232.449,2/28/2021,3/6/2021,40,0,1,0,1095,34,3.105022831
Covington/Maple Valley,62232.449,3/7/2021,3/13/2021,60,3,0,0,1136,48,4.225352113
Covington/Maple Valley,62232.449,3/14/2021,3/20/2021,162,3,0,0,1459,133,9.115832762
Covington/Maple Valley,62232.449,3/21/2021,3/27/2021,153,12,0,5,1491,130,8.71898055
Covington/Maple Valley,62232.449,3/28/2021,4/3/2021,103,6,0,2,1640,81,4.93902439
Covington/Maple Valley,62232.449,4/4/2021,4/10/2021,108,4,1,0,1152,87,7.552083333
Covington/Maple Valley,62232.449,4/11/2021,4/17/2021,131,7,0,1,1352,107,7.914201183
Covington/Maple Valley,62232.449,4/18/2021,4/24/2021,112,7,1,1,1253,86,6.863527534
Covington/Maple Valley,62232.449,4/25/2021,5/1/2021,109,4,0,2,1355,93,6.863468635
Covington/Maple Valley,62232.449,5/2/2021,5/8/2021,61,4,0,1,1183,57,4.818258664
Covington/Maple Valley,62232.449,5/9/2021,5/15/2021,71,5,1,0,1116,64,5.734767025
Covington/Maple Valley,62232.449,5/16/2021,5/22/2021,28,2,0,0,813,21,2.58302583
Covington/Maple Valley,62232.449,5/23/2021,5/29/2021,21,1,0,0,793,16,2.017654477
Covington/Maple Valley,62232.449,5/30/2021,6/5/2021,26,3,1,0,791,23,2.907711757
Covington/Maple Valley,62232.449,6/6/2021,6/12/2021,21,2,0,0,791,18,2.275600506
Covington/Maple Valley,62232.449,6/13/2021,6/19/2021,19,0,0,1,859,14,1.629802095
Covington/Maple Valley,62232.449,6/20/2021,6/26/2021,14,4,0,0,762,13,1.706036745
Covington/Maple Valley,62232.449,6/27/2021,7/3/2021,10,0,0,0,722,8,1.108033241
Covington/Maple Valley,62232.449,7/4/2021,7/10/2021,19,1,0,0,800,16,2
Covington/Maple Valley,62232.449,7/11/2021,7/17/2021,48,2,0,1,629,45,7.154213037
Covington/Maple Valley,62232.449,7/18/2021,7/24/2021,48,0,0,0,924,43,4.653679654
Covington/Maple Valley,62232.449,7/25/2021,7/31/2021,97,5,0,0,1136,75,6.602112676
Covington/Maple Valley,62232.449,8/1/2021,8/7/2021,123,9,0,0,1414,101,7.142857143
Covington/Maple Valley,62232.449,8/8/2021,8/14/2021,160,7,1,0,1600,128,8
Covington/Maple Valley,62232.449,8/15/2021,8/21/2021,236,7,1,1,1803,188,10.427066
Covington/Maple Valley,62232.449,8/22/2021,8/28/2021,155,6,0,0,1746,132,7.560137457
Covington/Maple Valley,62232.449,8/29/2021,9/4/2021,158,7,3,1,1749,136,7.775871927
Covington/Maple Valley,62232.449,9/5/2021,9/11/2021,184,8,3,1,1986,163,8.207452165
Covington/Maple Valley,62232.449,9/12/2021,9/18/2021,163,5,3,0,2312,149,6.444636678
Covington/Maple Valley,62232.449,9/19/2021,9/25/2021,149,4,1,0,2413,133,5.511811024
Covington/Maple Valley,62232.449,9/26/2021,10/2/2021,139,5,1,2,2504,125,4.99201278
Covington/Maple Valley,62232.449,10/3/2021,10/9/2021,124,2,1,1,2381,111,4.661906762
Covington/Maple Valley,62232.449,10/10/2021,10/16/2021,101,2,0,1,2079,95,4.56950457
Covington/Maple Valley,62232.449,10/17/2021,10/23/2021,119,1,0,0,2152,107,4.972118959
Covington/Maple Valley,62232.449,10/24/2021,10/30/2021,112,5,2,1,2202,105,4.768392371
Covington/Maple Valley,62232.449,10/31/2021,11/6/2021,96,3,0,0,2110,92,4.360189573
Covington/Maple Valley,62232.449,11/7/2021,11/13/2021,87,1,0,1,1915,79,4.125326371
Covington/Maple Valley,62232.449,11/14/2021,11/20/2021,73,2,0,0,1925,67,3.480519481
Covington/Maple Valley,62232.449,11/21/2021,11/27/2021,71,4,1,0,1663,65,3.908598918
Covington/Maple Valley,62232.449,11/28/2021,12/4/2021,99,3,0,0,2140,96,4.485981308
Covington/Maple Valley,62232.449,12/5/2021,12/11/2021,83,2,0,0,2058,75,3.644314869
Covington/Maple Valley,62232.449,12/12/2021,12/18/2021,157,2,0,0,2395,148,6.17954071
Covington/Maple Valley,62232.449,12/19/2021,12/25/2021,446,4,1,2,2842,438,15.41168191
Covington/Maple Valley,62232.449,12/26/2021,1/1/2022,701,4,0,2,1928,675,35.01037344
Covington/Maple Valley,62232.449,1/2/2022,1/8/2022,1369,12,1,1,3365,1294,38.45468053
Covington/Maple Valley,62232.449,1/9/2022,1/15/2022,1178,6,1,3,3467,1107,31.92962215
Covington/Maple Valley,62232.449,1/16/2022,1/22/2022,984,12,1,4,2894,923,31.89357291
Covington/Maple Valley,62232.449,1/23/2022,1/29/2022,631,10,0,2,2358,592,25.10602205
Covington/Maple Valley,62232.449,1/30/2022,2/5/2022,339,7,0,1,1514,317,20.93791281
Covington/Maple Valley,62232.449,2/6/2022,2/12/2022,215,2,1,8,1212,202,16.66666667
Covington/Maple Valley,62232.449,2/13/2022,2/19/2022,111,2,0,1,970,101,10.41237113
Covington/Maple Valley,62232.449,2/20/2022,2/26/2022,63,4,0,0,689,58,8.417997097
Covington/Maple Valley,62232.449,2/27/2022,3/5/2022,34,0,0,2,667,31,4.647676162
Covington/Maple Valley,62232.449,3/6/2022,3/12/2022,33,1,1,0,626,33,5.271565495
Covington/Maple Valley,62232.449,3/13/2022,3/19/2022,21,1,0,0,659,19,2.883156297
Covington/Maple Valley,62232.449,3/20/2022,3/26/2022,26,0,0,1,645,23,3.565891473
Covington/Maple Valley,62232.449,3/27/2022,4/2/2022,37,2,0,1,611,34,5.564648118
Covington/Maple Valley,62232.449,4/3/2022,4/9/2022,64,2,1,2,751,57,7.58988016
Covington/Maple Valley,62232.449,4/10/2022,4/16/2022,76,3,0,1,677,73,10.78286558
Covington/Maple Valley,62232.449,4/17/2022,4/23/2022,85,0,0,3,694,78,11.23919308
Covington/Maple Valley,62232.449,4/24/2022,4/30/2022,140,2,1,1,811,133,16.39950678
Covington/Maple Valley,62232.449,5/1/2022,5/7/2022,160,3,0,0,907,149,16.4277839
Covington/Maple Valley,62232.449,5/8/2022,5/14/2022,221,4,0,1,1006,203,20.17892644
Covington/Maple Valley,62232.449,5/15/2022,5/21/2022,216,2,0,2,1000,199,19.9
Covington/Maple Valley,62232.449,5/22/2022,5/28/2022,192,3,0,4,870,188,21.6091954
Covington/Maple Valley,62232.449,5/29/2022,6/4/2022,154,2,0,3,733,141,19.23601637
Covington/Maple Valley,62232.449,6/5/2022,6/11/2022,156,1,0,4,772,150,19.43005181
Covington/Maple Valley,62232.449,6/12/2022,6/18/2022,155,2,0,1,683,147,21.522694
Covington/Maple Valley,62232.449,6/19/2022,6/25/2022,165,6,1,2,704,150,21.30681818
Covington/Maple Valley,62232.449,6/26/2022,7/2/2022,151,4,0,6,637,143,22.44897959
Covington/Maple Valley,62232.449,7/3/2022,7/9/2022,137,3,0,1,579,128,22.10708117
Covington/Maple Valley,62232.449,7/10/2022,7/16/2022,144,5,1,7,594,136,22.8956229
Covington/Maple Valley,62232.449,7/17/2022,7/23/2022,127,3,1,4,560,126,22.5
Covington/Maple Valley,62232.449,7/24/2022,7/30/2022,100,3,0,2,548,98,17.88321168
Covington/Maple Valley,62232.449,7/31/2022,8/6/2022,71,2,1,4,492,70,14.22764228
Covington/Maple Valley,62232.449,8/7/2022,8/13/2022,68,1,0,0,446,66,14.79820628
Covington/Maple Valley,62232.449,8/14/2022,8/20/2022,57,1,2,3,449,52,11.58129176
Covington/Maple Valley,62232.449,8/21/2022,8/27/2022,46,2,2,1,366,44,12.02185792
Covington/Maple Valley,62232.449,8/28/2022,9/3/2022,51,3,0,3,408,51,12.5
Covington/Maple Valley,62232.449,9/4/2022,9/10/2022,43,1,1,2,343,42,12.24489796
Covington/Maple Valley,62232.449,9/11/2022,9/17/2022,48,1,0,2,390,48,12.30769231
Covington/Maple Valley,62232.449,9/18/2022,9/24/2022,60,2,0,2,508,58,11.41732283
Covington/Maple Valley,62232.449,9/25/2022,10/1/2022,57,1,0,1,469,57,12.15351812
Covington/Maple Valley,62232.449,10/2/2022,10/8/2022,29,1,0,0,395,27,6.835443038
Covington/Maple Valley,62232.449,10/9/2022,10/15/2022,20,0,1,0,368,20,5.434782609
Covington/Maple Valley,62232.449,10/16/2022,10/22/2022,16,1,1,2,405,15,3.703703704
Covington/Maple Valley,62232.449,10/23/2022,10/29/2022,21,1,0,0,434,21,4.838709677
Covington/Maple Valley,62232.449,10/30/2022,11/5/2022,15,2,0,0,467,15,3.211991435
Covington/Maple Valley,62232.449,11/6/2022,11/12/2022,31,1,0,0,577,29,5.025996534
Covington/Maple Valley,62232.449,11/13/2022,11/19/2022,35,2,0,1,582,35,6.013745704
Covington/Maple Valley,62232.449,11/20/2022,11/26/2022,30,2,0,0,473,30,6.342494715
Covington/Maple Valley,62232.449,11/27/2022,12/3/2022,50,3,1,3,475,50,10.52631579
Covington/Maple Valley,62232.449,12/4/2022,12/10/2022,42,5,0,1,513,42,8.187134503
Covington/Maple Valley,62232.449,12/11/2022,12/17/2022,43,2,0,1,434,43,9.907834101
Covington/Maple Valley,62232.449,12/18/2022,12/24/2022,37,4,0,2,403,36,8.933002481
Covington/Maple Valley,62232.449,12/25/2022,12/31/2022,53,6,0,1,391,53,13.55498721
Covington/Maple Valley,62232.449,1/1/2023,1/7/2023,34,1,0,2,349,33,9.455587393
Covington/Maple Valley,62232.449,1/8/2023,1/14/2023,40,1,0,3,365,39,10.68493151
Covington/Maple Valley,62232.449,1/15/2023,1/21/2023,52,4,0,2,346,52,15.02890173
Covington/Maple Valley,62232.449,1/22/2023,1/28/2023,42,4,0,3,375,34,9.066666667
Covington/Maple Valley,62232.449,1/29/2023,2/4/2023,53,4,1,1,400,52,13
Covington/Maple Valley,62232.449,2/5/2023,2/11/2023,36,3,2,2,359,36,10.02785515
Covington/Maple Valley,62232.449,2/12/2023,2/18/2023,39,0,0,0,339,37,10.91445428
Covington/Maple Valley,62232.449,2/19/2023,2/25/2023,23,1,0,2,350,23,6.571428571
Covington/Maple Valley,62232.449,2/26/2023,3/4/2023,29,2,0,2,295,27,9.152542373
Covington/Maple Valley,62232.449,3/5/2023,3/11/2023,33,2,0,1,286,32,11.18881119
Covington/Maple Valley,62232.449,3/12/2023,3/18/2023,23,4,0,0,270,22,8.148148148
Covington/Maple Valley,62232.449,3/19/2023,3/25/2023,28,1,2,1,303,26,8.580858086
Covington/Maple Valley,62232.449,3/26/2023,4/1/2023,21,2,0,1,282,21,7.446808511
Covington/Maple Valley,62232.449,4/2/2023,4/8/2023,21,2,1,1,276,20,7.246376812
Covington/Maple Valley,62232.449,4/9/2023,4/15/2023,19,1,0,0,241,18,7.468879668
Covington/Maple Valley,62232.449,4/16/2023,4/22/2023,16,3,0,3,257,16,6.225680934
Covington/Maple Valley,62232.449,4/23/2023,4/29/2023,11,1,0,1,186,11,5.913978495
Covington/Maple Valley,62232.449,4/30/2023,5/6/2023,14,2,0,0,16,5,31.25
Covington/Maple Valley,62232.449,5/7/2023,5/13/2023,12,0,0,0,,,
Covington/Maple Valley,62232.449,5/14/2023,5/20/2023,12,0,0,0,,,
Covington/Maple Valley,62232.449,,,1,5,0,0,,,
Delridge,33793.502,12/29/2019,1/4/2020,0,0,0,0,2,0,0
Delridge,33793.502,1/5/2020,1/11/2020,0,0,0,0,0,0,#NUM!
Delridge,33793.502,1/12/2020,1/18/2020,0,0,0,0,0,0,#NUM!
Delridge,33793.502,1/19/2020,1/25/2020,0,0,0,0,0,0,#NUM!
Delridge,33793.502,1/26/2020,2/1/2020,0,0,0,0,0,0,#NUM!
Delridge,33793.502,2/2/2020,2/8/2020,0,0,0,0,0,0,#NUM!
Delridge,33793.502,2/9/2020,2/15/2020,0,0,0,0,0,0,#NUM!
Delridge,33793.502,2/16/2020,2/22/2020,0,0,0,0,0,0,#NUM!
Delridge,33793.502,2/23/2020,2/29/2020,1,1,0,0,3,1,33.33333333
Delridge,33793.502,3/1/2020,3/7/2020,2,1,0,0,14,2,14.28571429
Delridge,33793.502,3/8/2020,3/14/2020,7,1,0,0,120,7,5.833333333
Delridge,33793.502,3/15/2020,3/21/2020,8,1,1,0,143,8,5.594405594
Delridge,33793.502,3/22/2020,3/28/2020,22,7,0,0,160,22,13.75
Delridge,33793.502,3/29/2020,4/4/2020,33,6,3,0,212,33,15.56603774
Delridge,33793.502,4/5/2020,4/11/2020,33,12,1,0,238,33,13.86554622
Delridge,33793.502,4/12/2020,4/18/2020,22,4,0,0,238,22,9.243697479
Delridge,33793.502,4/19/2020,4/25/2020,18,2,0,0,234,18,7.692307692
Delridge,33793.502,4/26/2020,5/2/2020,15,3,1,0,265,15,5.660377358
Delridge,33793.502,5/3/2020,5/9/2020,10,2,0,0,256,10,3.90625
Delridge,33793.502,5/10/2020,5/16/2020,5,1,1,0,271,5,1.84501845
Delridge,33793.502,5/17/2020,5/23/2020,3,0,0,0,230,3,1.304347826
Delridge,33793.502,5/24/2020,5/30/2020,4,0,0,0,203,4,1.97044335
Delridge,33793.502,5/31/2020,6/6/2020,8,0,1,0,318,8,2.51572327
Delridge,33793.502,6/7/2020,6/13/2020,3,0,0,0,467,3,0.642398287
Delridge,33793.502,6/14/2020,6/20/2020,6,0,0,0,546,6,1.098901099
Delridge,33793.502,6/21/2020,6/27/2020,14,0,0,1,626,14,2.236421725
Delridge,33793.502,6/28/2020,7/4/2020,23,0,0,0,669,23,3.437967115
Delridge,33793.502,7/5/2020,7/11/2020,28,3,0,0,848,28,3.301886792
Delridge,33793.502,7/12/2020,7/18/2020,35,5,0,1,866,32,3.695150115
Delridge,33793.502,7/19/2020,7/25/2020,24,2,1,0,898,23,2.561247216
Delridge,33793.502,7/26/2020,8/1/2020,25,3,0,0,802,24,2.992518703
Delridge,33793.502,8/2/2020,8/8/2020,14,0,0,0,844,13,1.54028436
Delridge,33793.502,8/9/2020,8/15/2020,8,0,0,0,1005,8,0.7960199
Delridge,33793.502,8/16/2020,8/22/2020,11,1,0,0,874,11,1.258581236
Delridge,33793.502,8/23/2020,8/29/2020,6,0,0,2,838,6,0.715990453
Delridge,33793.502,8/30/2020,9/5/2020,9,0,0,0,939,8,0.851970181
Delridge,33793.502,9/6/2020,9/12/2020,9,0,0,0,753,9,1.195219124
Delridge,33793.502,9/13/2020,9/19/2020,9,1,0,0,777,9,1.158301158
Delridge,33793.502,9/20/2020,9/26/2020,5,1,0,0,958,4,0.417536534
Delridge,33793.502,9/27/2020,10/3/2020,11,0,0,0,1021,11,1.077375122
Delridge,33793.502,10/4/2020,10/10/2020,11,0,0,0,1303,11,0.844205679
Delridge,33793.502,10/11/2020,10/17/2020,5,0,0,0,1113,5,0.449236298
Delridge,33793.502,10/18/2020,10/24/2020,17,0,0,0,1222,16,1.309328969
Delridge,33793.502,10/25/2020,10/31/2020,55,2,0,1,1375,55,4
Delridge,33793.502,11/1/2020,11/7/2020,75,1,0,0,1543,75,4.86066105
Delridge,33793.502,11/8/2020,11/14/2020,100,4,0,2,1971,97,4.921359716
Delridge,33793.502,11/15/2020,11/21/2020,102,1,0,1,2303,100,4.342162397
Delridge,33793.502,11/22/2020,11/28/2020,93,1,0,0,1681,93,5.532421178
Delridge,33793.502,11/29/2020,12/5/2020,85,5,0,0,1651,85,5.148394912
Delridge,33793.502,12/6/2020,12/12/2020,78,5,3,1,1658,75,4.523522316
Delridge,33793.502,12/13/2020,12/19/2020,81,2,0,1,1963,80,4.075394804
Delridge,33793.502,12/20/2020,12/26/2020,59,4,1,0,1378,58,4.208998549
Delridge,33793.502,12/27/2020,1/2/2021,63,4,2,1,1548,62,4.005167959
Delridge,33793.502,1/3/2021,1/9/2021,82,6,1,0,1564,79,5.051150895
Delridge,33793.502,1/10/2021,1/16/2021,53,1,1,1,1425,52,3.649122807
Delridge,33793.502,1/17/2021,1/23/2021,27,2,2,0,1123,27,2.404274265
Delridge,33793.502,1/24/2021,1/30/2021,23,2,2,0,1170,22,1.88034188
Delridge,33793.502,1/31/2021,2/6/2021,10,1,0,0,1068,9,0.842696629
Delridge,33793.502,2/7/2021,2/13/2021,11,0,0,0,896,10,1.116071429
Delridge,33793.502,2/14/2021,2/20/2021,9,2,0,0,882,9,1.020408163
Delridge,33793.502,2/21/2021,2/27/2021,12,2,1,0,904,12,1.327433628
Delridge,33793.502,2/28/2021,3/6/2021,33,0,1,0,929,29,3.121636168
Delridge,33793.502,3/7/2021,3/13/2021,32,2,1,0,940,32,3.404255319
Delridge,33793.502,3/14/2021,3/20/2021,17,2,1,0,878,17,1.936218679
Delridge,33793.502,3/21/2021,3/27/2021,24,0,0,0,949,21,2.212855638
Delridge,33793.502,3/28/2021,4/3/2021,29,3,0,0,881,28,3.178206583
Delridge,33793.502,4/4/2021,4/10/2021,36,0,0,1,920,32,3.47826087
Delridge,33793.502,4/11/2021,4/17/2021,55,1,0,1,831,50,6.016847172
Delridge,33793.502,4/18/2021,4/24/2021,53,3,1,0,823,42,5.10328068
Delridge,33793.502,4/25/2021,5/1/2021,28,0,0,0,777,26,3.346203346
Delridge,33793.502,5/2/2021,5/8/2021,35,0,0,0,698,32,4.584527221
Delridge,33793.502,5/9/2021,5/15/2021,18,1,0,0,628,17,2.707006369
Delridge,33793.502,5/16/2021,5/22/2021,22,0,0,0,538,17,3.159851301
Delridge,33793.502,5/23/2021,5/29/2021,19,1,0,1,536,19,3.544776119
Delridge,33793.502,5/30/2021,6/5/2021,10,0,0,0,462,9,1.948051948
Delridge,33793.502,6/6/2021,6/12/2021,18,0,0,0,533,18,3.377110694
Delridge,33793.502,6/13/2021,6/19/2021,25,3,0,0,504,23,4.563492063
Delridge,33793.502,6/20/2021,6/26/2021,17,1,0,0,573,15,2.617801047
Delridge,33793.502,6/27/2021,7/3/2021,6,0,0,0,479,6,1.252609603
Delridge,33793.502,7/4/2021,7/10/2021,8,0,0,0,536,8,1.492537313
Delridge,33793.502,7/11/2021,7/17/2021,8,0,0,0,363,7,1.928374656
Delridge,33793.502,7/18/2021,7/24/2021,26,0,0,0,787,25,3.176620076
Delridge,33793.502,7/25/2021,7/31/2021,32,4,0,0,1004,28,2.788844622
Delridge,33793.502,8/1/2021,8/7/2021,75,2,1,1,1307,61,4.667176741
Delridge,33793.502,8/8/2021,8/14/2021,71,5,2,1,1444,67,4.639889197
Delridge,33793.502,8/15/2021,8/21/2021,72,3,1,0,1491,61,4.09121395
Delridge,33793.502,8/22/2021,8/28/2021,89,3,0,2,1574,82,5.209656925
Delridge,33793.502,8/29/2021,9/4/2021,93,4,2,3,1682,88,5.231866825
Delridge,33793.502,9/5/2021,9/11/2021,75,1,0,0,1515,68,4.488448845
Delridge,33793.502,9/12/2021,9/18/2021,36,1,0,1,1719,34,1.977894124
Delridge,33793.502,9/19/2021,9/25/2021,55,2,1,1,1708,51,2.985948478
Delridge,33793.502,9/26/2021,10/2/2021,58,1,1,0,1761,51,2.896081772
Delridge,33793.502,10/3/2021,10/9/2021,49,2,0,1,1653,45,2.722323049
Delridge,33793.502,10/10/2021,10/16/2021,41,0,0,1,1612,40,2.481389578
Delridge,33793.502,10/17/2021,10/23/2021,33,2,1,0,1464,33,2.254098361
Delridge,33793.502,10/24/2021,10/30/2021,30,3,0,0,1310,29,2.213740458
Delridge,33793.502,10/31/2021,11/6/2021,29,4,0,1,1442,29,2.0110957
Delridge,33793.502,11/7/2021,11/13/2021,22,0,0,1,1220,21,1.721311475
Delridge,33793.502,11/14/2021,11/20/2021,34,0,1,1,1374,34,2.474526929
Delridge,33793.502,11/21/2021,11/27/2021,21,0,0,0,1305,21,1.609195402
Delridge,33793.502,11/28/2021,12/4/2021,27,0,0,0,1338,25,1.868460389
Delridge,33793.502,12/5/2021,12/11/2021,28,2,0,0,1373,27,1.966496723
Delridge,33793.502,12/12/2021,12/18/2021,54,1,0,0,1878,53,2.822151225
Delridge,33793.502,12/19/2021,12/25/2021,215,0,0,0,2759,209,7.575208409
Delridge,33793.502,12/26/2021,1/1/2022,348,2,0,0,1802,325,18.03551609
Delridge,33793.502,1/2/2022,1/8/2022,763,3,1,2,2663,729,27.37514082
Delridge,33793.502,1/9/2022,1/15/2022,729,13,0,2,2681,695,25.923163
Delridge,33793.502,1/16/2022,1/22/2022,497,4,1,4,2077,475,22.86952335
Delridge,33793.502,1/23/2022,1/29/2022,226,6,2,0,1570,217,13.82165605
Delridge,33793.502,1/30/2022,2/5/2022,135,2,0,3,1077,131,12.1634169
Delridge,33793.502,2/6/2022,2/12/2022,73,1,2,1,869,65,7.47986191
Delridge,33793.502,2/13/2022,2/19/2022,58,2,0,1,701,55,7.845934379
Delridge,33793.502,2/20/2022,2/26/2022,35,0,0,1,705,35,4.964539007
Delridge,33793.502,2/27/2022,3/5/2022,28,3,0,0,726,26,3.581267218
Delridge,33793.502,3/6/2022,3/12/2022,9,0,0,0,554,9,1.624548736
Delridge,33793.502,3/13/2022,3/19/2022,23,1,0,0,516,22,4.263565891
Delridge,33793.502,3/20/2022,3/26/2022,19,0,0,1,555,19,3.423423423
Delridge,33793.502,3/27/2022,4/2/2022,60,1,0,0,589,57,9.677419355
Delridge,33793.502,4/3/2022,4/9/2022,58,1,0,0,616,55,8.928571429
Delridge,33793.502,4/10/2022,4/16/2022,81,1,0,0,673,80,11.88707281
Delridge,33793.502,4/17/2022,4/23/2022,90,2,0,0,782,86,10.99744246
Delridge,33793.502,4/24/2022,4/30/2022,111,1,0,1,836,103,12.32057416
Delridge,33793.502,5/1/2022,5/7/2022,159,3,0,0,957,155,16.19644723
Delridge,33793.502,5/8/2022,5/14/2022,155,3,0,1,1104,149,13.49637681
Delridge,33793.502,5/15/2022,5/21/2022,130,4,0,1,1033,127,12.29428848
Delridge,33793.502,5/22/2022,5/28/2022,169,1,0,3,952,164,17.22689076
Delridge,33793.502,5/29/2022,6/4/2022,124,1,0,2,807,122,15.11771995
Delridge,33793.502,6/5/2022,6/11/2022,152,3,0,5,850,145,17.05882353
Delridge,33793.502,6/12/2022,6/18/2022,107,2,0,1,897,105,11.70568562
Delridge,33793.502,6/19/2022,6/25/2022,135,0,0,2,802,129,16.08478803
Delridge,33793.502,6/26/2022,7/2/2022,127,3,0,2,688,124,18.02325581
Delridge,33793.502,7/3/2022,7/9/2022,116,3,0,2,623,114,18.29855538
Delridge,33793.502,7/10/2022,7/16/2022,124,6,0,2,628,123,19.58598726
Delridge,33793.502,7/17/2022,7/23/2022,96,2,0,2,611,93,15.22094926
Delridge,33793.502,7/24/2022,7/30/2022,101,1,2,0,552,101,18.29710145
Delridge,33793.502,7/31/2022,8/6/2022,74,3,0,0,605,72,11.90082645
Delridge,33793.502,8/7/2022,8/13/2022,56,3,1,2,431,55,12.76102088
Delridge,33793.502,8/14/2022,8/20/2022,56,2,0,2,402,55,13.68159204
Delridge,33793.502,8/21/2022,8/27/2022,39,0,1,1,391,38,9.718670077
Delridge,33793.502,8/28/2022,9/3/2022,41,1,0,1,355,40,11.26760563
Delridge,33793.502,9/4/2022,9/10/2022,35,2,0,2,310,35,11.29032258
Delridge,33793.502,9/11/2022,9/17/2022,39,0,0,2,369,39,10.56910569
Delridge,33793.502,9/18/2022,9/24/2022,30,2,0,1,412,29,7.038834951
Delridge,33793.502,9/25/2022,10/1/2022,36,4,0,2,387,36,9.302325581
Delridge,33793.502,10/2/2022,10/8/2022,30,3,0,0,374,30,8.021390374
Delridge,33793.502,10/9/2022,10/15/2022,28,0,1,1,366,28,7.650273224
Delridge,33793.502,10/16/2022,10/22/2022,19,0,1,0,321,19,5.919003115
Delridge,33793.502,10/23/2022,10/29/2022,18,0,0,0,355,18,5.070422535
Delridge,33793.502,10/30/2022,11/5/2022,23,0,2,1,387,23,5.943152455
Delridge,33793.502,11/6/2022,11/12/2022,20,1,0,1,378,20,5.291005291
Delridge,33793.502,11/13/2022,11/19/2022,27,2,1,3,383,26,6.788511749
Delridge,33793.502,11/20/2022,11/26/2022,25,3,0,0,352,23,6.534090909
Delridge,33793.502,11/27/2022,12/3/2022,32,0,0,0,357,32,8.963585434
Delridge,33793.502,12/4/2022,12/10/2022,37,4,0,0,402,36,8.955223881
Delridge,33793.502,12/11/2022,12/17/2022,55,1,0,2,404,52,12.87128713
Delridge,33793.502,12/18/2022,12/24/2022,22,1,0,1,284,22,7.746478873
Delridge,33793.502,12/25/2022,12/31/2022,24,3,1,2,283,23,8.127208481
Delridge,33793.502,1/1/2023,1/7/2023,29,0,0,0,280,29,10.35714286
Delridge,33793.502,1/8/2023,1/14/2023,37,3,1,0,294,37,12.58503401
Delridge,33793.502,1/15/2023,1/21/2023,22,0,1,0,295,18,6.101694915
Delridge,33793.502,1/22/2023,1/28/2023,37,1,1,1,378,35,9.259259259
Delridge,33793.502,1/29/2023,2/4/2023,31,1,0,1,357,28,7.843137255
Delridge,33793.502,2/5/2023,2/11/2023,15,1,0,1,310,15,4.838709677
Delridge,33793.502,2/12/2023,2/18/2023,40,3,0,1,338,40,11.83431953
Delridge,33793.502,2/19/2023,2/25/2023,19,0,0,1,252,18,7.142857143
Delridge,33793.502,2/26/2023,3/4/2023,29,1,0,3,276,29,10.50724638
Delridge,33793.502,3/5/2023,3/11/2023,27,1,0,0,267,25,9.36329588
Delridge,33793.502,3/12/2023,3/18/2023,37,5,0,3,315,35,11.11111111
Delridge,33793.502,3/19/2023,3/25/2023,22,1,0,1,277,22,7.942238267
Delridge,33793.502,3/26/2023,4/1/2023,22,2,1,0,247,21,8.502024291
Delridge,33793.502,4/2/2023,4/8/2023,12,1,0,2,200,12,6
Delridge,33793.502,4/9/2023,4/15/2023,19,4,0,1,192,18,9.375
Delridge,33793.502,4/16/2023,4/22/2023,10,2,0,1,181,7,3.867403315
Delridge,33793.502,4/23/2023,4/29/2023,15,1,1,0,158,14,8.860759494
Delridge,33793.502,4/30/2023,5/6/2023,9,0,0,0,1,1,100
Delridge,33793.502,5/7/2023,5/13/2023,9,0,0,0,,,
